software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,markers,onTarget,file,markers_symbol
4.1,cluster,0121 L2/3 IT ENT Glut_1,50,0.576923076923077,0.75,0.3,795,5,35,15,1,['ENSMUSG00000032440'],0.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Tgfbr2
4.1,cluster,0122 L2/3 IT ENT Glut_1,50,0.7167832167832169,0.6949152542372882,0.82,782,18,9,41,1,['ENSMUSG00000063415'],0.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Cyp26b1
4.1,cluster,0123 L2/3 IT ENT Glut_1,50,0.30898876404494385,0.34375,0.22,779,21,39,11,1,['ENSMUSG00000032511'],0.09542632848024368,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Scn5a
4.1,cluster,0124 L2/3 IT ENT Glut_2,50,0.3816793893129771,0.37735849056603776,0.4,767,33,30,20,1,['ENSMUSG00000035021'],0.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Baz1a
4.1,cluster,0125 L2/3 IT ENT Glut_2,50,0.33333333333333337,0.3058823529411765,0.52,741,59,24,26,1,['ENSMUSG00000000792'],0.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Slc5a5
4.1,cluster,0126 L2/3 IT ENT Glut_2,50,0.17080745341614909,0.16176470588235295,0.22,743,57,39,11,1,['ENSMUSG00000072591'],0.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Fzd10os
4.1,cluster,0127 L2/3 IT ENT Glut_3,50,0.5672268907563025,0.574468085106383,0.54,780,20,23,27,1,['ENSMUSG00000023046'],1.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Igfbp6
4.1,cluster,0128 L2/3 IT ENT Glut_3,50,0.38888888888888895,0.38181818181818183,0.42,766,34,29,21,1,['ENSMUSG00000019890'],0.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Nts
4.1,cluster,0129 L2/3 IT ENT Glut_3,50,0.6818181818181818,0.8076923076923077,0.42,795,5,29,21,1,['ENSMUSG00000075707'],1.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Dio3
4.1,cluster,0130 L2/3 IT ENT Glut_4,50,0.5120481927710844,0.5862068965517241,0.34,788,12,33,17,1,['ENSMUSG00000027966'],0.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Col11a1
4.1,cluster,0131 L2/3 IT ENT Glut_4,50,0.5384615384615385,0.7,0.28,794,6,36,14,1,['ENSMUSG00000019935'],0.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Slc17a8
4.1,cluster,0132 L2/3 IT ENT Glut_4,50,0.5952380952380953,0.7894736842105263,0.3,796,4,35,15,1,['ENSMUSG00000043913'],0.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Ccdc60
4.1,cluster,0133 L2/3 IT ENT Glut_5,50,0.3440366972477064,0.35714285714285715,0.3,773,27,35,15,1,['ENSMUSG00000069132'],0.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Nxph2
4.1,cluster,0134 L2/3 IT ENT Glut_5,50,0.30534351145038163,0.3018867924528302,0.32,763,37,34,16,1,['ENSMUSG00000018217'],0.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Pmp22
4.1,cluster,0135 L2/3 IT ENT Glut_5,50,0.18170426065162906,0.15508021390374332,0.58,642,158,21,29,1,['ENSMUSG00000020904'],0.23696595430374146,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Cfap52
4.1,cluster,0136 L2/3 IT ENT Glut_6,50,0.6097560975609757,0.6122448979591837,0.6,781,19,20,30,1,['ENSMUSG00000016918'],0.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Sulf1
4.1,cluster,0137 L2/3 IT ENT Glut_6,50,0.5555555555555556,0.7368421052631579,0.28,795,5,36,14,1,['ENSMUSG00000020963'],0.0,cluster_008_L2_3_IT_ENT_Glut_individual_results.pkl,Tshr
4.1,cluster,0138 L2/3 IT PIR-ENTl Glut_1,50,0.23684210526315788,0.2076923076923077,0.54,1247,103,23,27,1,['ENSMUSG00000031283'],0.526599645614624,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Chrdl1
4.1,cluster,0139 L2/3 IT PIR-ENTl Glut_1,50,0.2991452991452992,0.30434782608695654,0.28,1318,32,36,14,1,['ENSMUSG00000075707'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Dio3
4.1,cluster,0140 L2/3 IT PIR-ENTl Glut_1,50,0.2830188679245283,0.42857142857142855,0.12,1342,8,44,6,1,['ENSMUSG00000097683'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Gm26644
4.1,cluster,0141 L2/3 IT PIR-ENTl Glut_1,50,0.45454545454545453,0.5384615384615384,0.28,1338,12,36,14,1,['ENSMUSG00000025592'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Dach2
4.1,cluster,0142 L2/3 IT PIR-ENTl Glut_1,50,0.30701754385964913,0.4375,0.14,1341,9,43,7,1,['ENSMUSG00000061524'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Zic2
4.1,cluster,0143 L2/3 IT PIR-ENTl Glut_1,50,0.3333333333333333,0.32727272727272727,0.36,1313,37,32,18,1,['ENSMUSG00000070867'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Trabd2b
4.1,cluster,0144 L2/3 IT PIR-ENTl Glut_2,50,0.30701754385964913,0.4375,0.14,1341,9,43,7,1,['ENSMUSG00000092196'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Gm38505
4.1,cluster,0145 L2/3 IT PIR-ENTl Glut_2,50,0.20025839793281652,0.1712707182320442,0.62,1200,150,19,31,1,['ENSMUSG00000105265'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Sox2ot
4.1,cluster,0146 L2/3 IT PIR-ENTl Glut_2,50,0.198019801980198,0.21052631578947367,0.16,1320,30,42,8,1,['ENSMUSG00000030263'],0.09336485713720322,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Lrmp
4.1,cluster,0147 L2/3 IT PIR-ENTl Glut_2,50,0.1813186813186813,0.15348837209302327,0.66,1168,182,17,33,1,['ENSMUSG00000062077'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Trim54
4.1,cluster,0148 L2/3 IT PIR-ENTl Glut_2,50,0.6701030927835051,0.7222222222222222,0.52,1340,10,24,26,1,['ENSMUSG00000049796'],0.0947544127702713,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Crh
4.1,cluster,0149 L2/3 IT PIR-ENTl Glut_3,50,0.45454545454545453,0.5384615384615384,0.28,1338,12,36,14,1,['ENSMUSG00000053475'],1.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Tnfaip6
4.1,cluster,0150 L2/3 IT PIR-ENTl Glut_3,50,0.11643835616438356,0.1,0.34,1197,153,33,17,1,['ENSMUSG00000114469'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,C730002L08Rik
4.1,cluster,0151 L2/3 IT PIR-ENTl Glut_3,50,0.5701754385964913,0.8125,0.26,1347,3,37,13,1,['ENSMUSG00000001435'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Col18a1
4.1,cluster,0152 L2/3 IT PIR-ENTl Glut_3,50,0.2070063694267516,0.19696969696969696,0.26,1297,53,37,13,1,['ENSMUSG00000032548'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Slco2a1
4.1,cluster,0153 L2/3 IT PIR-ENTl Glut_3,50,0.4716981132075473,0.7142857142857143,0.2,1346,4,40,10,1,['ENSMUSG00000026452'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Syt2
4.1,cluster,0154 L2/3 IT PIR-ENTl Glut_3,50,0.42372881355932207,0.5882352941176471,0.2,1343,7,40,10,1,['ENSMUSG00000019865'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Nmbr
4.1,cluster,0155 L2/3 IT PIR-ENTl Glut_4,50,0.371900826446281,0.375,0.36,1320,30,32,18,1,['ENSMUSG00000007480'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Mc5r
4.1,cluster,0156 L2/3 IT PIR-ENTl Glut_4,50,0.6818181818181818,0.7297297297297297,0.54,1340,10,23,27,1,['ENSMUSG00000048776'],1.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Pthlh
4.1,cluster,0157 L2/3 IT PIR-ENTl Glut_4,50,0.4004329004329005,0.3592233009708738,0.74,1284,66,13,37,1,['ENSMUSG00000022468'],0.5065182447433472,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Endou
4.1,cluster,0158 L2/3 IT PIR-ENTl Glut_4,50,0.30898876404494385,0.34375,0.22,1329,21,39,11,1,['ENSMUSG00000041731'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Pgm5
4.1,cluster,0159 L2/3 IT PIR-ENTl Glut_4,50,0.1877470355731225,0.16666666666666666,0.38,1255,95,31,19,1,['ENSMUSG00000022468'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Endou
4.1,cluster,0160 L2/3 IT PIR-ENTl Glut_4,50,0.1724137931034483,1.0,0.04,1350,0,48,2,1,['ENSMUSG00000053004'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Hrh1
4.1,cluster,0161 L2/3 IT PIR-ENTl Glut_5,50,0.4452054794520548,0.5416666666666666,0.26,1339,11,37,13,1,['ENSMUSG00000044201'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Cdc25c
4.1,cluster,0162 L2/3 IT PIR-ENTl Glut_6,50,0.34782608695652173,0.35555555555555557,0.32,1321,29,34,16,1,['ENSMUSG00000097683'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Gm26644
4.1,cluster,0163 L2/3 IT PIR-ENTl Glut_6,50,0.5526315789473685,0.6,0.42,1336,14,29,21,1,['ENSMUSG00000026247'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Ecel1
4.1,cluster,0164 L2/3 IT PIR-ENTl Glut_7,50,0.456989247311828,0.5,0.34,1333,17,33,17,1,['ENSMUSG00000085936'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,2610307P16Rik
4.1,cluster,0165 L2/3 IT PIR-ENTl Glut_7,50,0.6188118811881188,0.6578947368421053,0.5,1337,13,25,25,1,['ENSMUSG00000038354'],1.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_individual_results.pkl,Ankrd35
4.1,cluster,0166 IT AON-TT-DP Glut_1,50,0.4929577464788733,0.6086956521739131,0.28,941,9,36,14,1,['ENSMUSG00000035021'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Baz1a
4.1,cluster,0167 IT AON-TT-DP Glut_1,50,0.42792792792792794,0.4418604651162791,0.38,926,24,31,19,1,['ENSMUSG00000001103'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Sebox
4.1,cluster,0168 IT AON-TT-DP Glut_1,50,0.753968253968254,1.0,0.38,950,0,31,19,1,['ENSMUSG00000022053'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Ebf2
4.1,cluster,0169 IT AON-TT-DP Glut_1,50,0.41304347826086957,0.4222222222222222,0.38,924,26,31,19,1,['ENSMUSG00000036545'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Adamts2
4.1,cluster,0170 IT AON-TT-DP Glut_1,50,0.4545454545454545,0.6666666666666666,0.2,945,5,40,10,1,['ENSMUSG00000045573'],1.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Penk
4.1,cluster,0171 IT AON-TT-DP Glut_2,50,0.32051282051282054,0.7142857142857143,0.1,948,2,45,5,1,['ENSMUSG00000040605'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Bace2
4.1,cluster,0172 IT AON-TT-DP Glut_2,50,0.2702702702702703,0.6666666666666666,0.08,948,2,46,4,1,['ENSMUSG00000075270'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Pde11a
4.1,cluster,0173 IT AON-TT-DP Glut_2,50,0.3333333333333333,0.4,0.2,935,15,40,10,1,['ENSMUSG00000030047'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Arhgap25
4.1,cluster,0174 IT AON-TT-DP Glut_2,50,0.9504132231404959,0.9583333333333334,0.92,948,2,4,46,1,['ENSMUSG00000020963'],1.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Tshr
4.1,cluster,0175 IT AON-TT-DP Glut_3,50,0.5794701986754967,0.5555555555555556,0.7,922,28,15,35,1,['ENSMUSG00000050558'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Prokr2
4.1,cluster,0176 IT AON-TT-DP Glut_3,50,0.5102040816326531,0.4918032786885246,0.6,919,31,20,30,1,['ENSMUSG00000041482'],1.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Piezo2
4.1,cluster,0177 IT AON-TT-DP Glut_3,50,0.7,0.84,0.42,946,4,29,21,1,['ENSMUSG00000038216'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Pnmt
4.1,cluster,0178 IT AON-TT-DP Glut_3,50,0.9234234234234234,0.9534883720930233,0.82,948,2,9,41,1,['ENSMUSG00000039313'],1.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Minar1
4.1,cluster,0179 IT AON-TT-DP Glut_4,50,0.18348623853211007,0.19047619047619047,0.16,916,34,42,8,1,['ENSMUSG00000037868'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Egr2
4.1,cluster,0180 IT AON-TT-DP Glut_4,50,0.6179775280898877,0.6875,0.44,940,10,28,22,1,['ENSMUSG00000019899'],1.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Lama2
4.1,cluster,0181 IT AON-TT-DP Glut_4,50,0.26666666666666666,0.32,0.16,933,17,42,8,1,['ENSMUSG00000045027'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Prss22
4.1,cluster,0182 IT AON-TT-DP Glut_5,50,0.3915662650602409,0.4482758620689655,0.26,934,16,37,13,1,['ENSMUSG00000027820'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Mme
4.1,cluster,0183 IT AON-TT-DP Glut_5,50,0.23333333333333336,0.28,0.14,932,18,43,7,1,['ENSMUSG00000049001'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Ndnf
4.1,cluster,0184 IT AON-TT-DP Glut_5,50,0.3823529411764707,0.43333333333333335,0.26,933,17,37,13,1,['ENSMUSG00000043969'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Emx2
4.1,cluster,0185 IT AON-TT-DP Glut_5,50,0.5666666666666668,0.68,0.34,942,8,33,17,1,['ENSMUSG00000028370'],0.0,cluster_010_IT_AON-TT-DP_Glut_individual_results.pkl,Pappa
4.1,cluster,0186 L2 IT ENT-po Glut_1,50,0.4381443298969072,0.4722222222222222,0.34,231,19,33,17,1,['ENSMUSG00000035105'],0.0,cluster_011_L2_IT_ENT-po_Glut_individual_results.pkl,Egln3
4.1,cluster,0187 L2 IT ENT-po Glut_1,50,0.45977011494252873,0.5161290322580645,0.32,235,15,34,16,1,['ENSMUSG00000035105'],0.0,cluster_011_L2_IT_ENT-po_Glut_individual_results.pkl,Egln3
4.1,cluster,0188 L2 IT ENT-po Glut_2,50,0.7038834951456311,0.7435897435897436,0.58,240,10,21,29,1,['ENSMUSG00000025324'],1.0,cluster_011_L2_IT_ENT-po_Glut_individual_results.pkl,Atp10a
4.1,cluster,0189 L2 IT ENT-po Glut_2,50,0.7167832167832169,0.6949152542372882,0.82,232,18,9,41,1,['ENSMUSG00000035258'],0.5211060047149658,cluster_011_L2_IT_ENT-po_Glut_individual_results.pkl,Abi3bp
4.1,cluster,0190 L2 IT ENT-po Glut_3,50,0.590909090909091,0.8666666666666667,0.26,248,2,37,13,1,['ENSMUSG00000041064'],0.0,cluster_011_L2_IT_ENT-po_Glut_individual_results.pkl,Pif1
4.1,cluster,0191 L2 IT ENT-po Glut_4,50,0.4487179487179487,0.45652173913043476,0.42,225,25,29,21,1,['ENSMUSG00000023046'],0.0,cluster_011_L2_IT_ENT-po_Glut_individual_results.pkl,Igfbp6
4.1,cluster,0192 MEA Slc17a7 Glut_1,50,0.8411214953271029,0.8780487804878049,0.72,1076,5,14,36,1,['ENSMUSG00000026841'],1.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Fibcd1
4.1,cluster,0193 MEA Slc17a7 Glut_1,50,0.3846153846153845,0.3469387755102041,0.68,1017,64,16,34,1,['ENSMUSG00000001119'],0.3764331340789795,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Col6a1
4.1,cluster,0194 MEA Slc17a7 Glut_1,50,0.27896995708154504,0.25,0.52,1003,78,24,26,1,['ENSMUSG00000020061'],0.17205080389976501,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Mybpc1
4.1,cluster,0195 MEA Slc17a7 Glut_1,50,0.34140969162995594,0.3069306930693069,0.62,1011,70,19,31,1,['ENSMUSG00000024236'],0.49995729327201843,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Svil
4.1,cluster,0196 MEA Slc17a7 Glut_1,50,0.4787234042553191,0.46551724137931033,0.54,1050,31,23,27,1,['ENSMUSG00000090272'],0.14326165616512299,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Mndal
4.1,cluster,0197 MEA Slc17a7 Glut_1,50,0.32608695652173914,0.3333333333333333,0.3,1051,30,35,15,1,['ENSMUSG00000043013'],0.12955167889595032,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Onecut1
4.1,cluster,0198 MEA Slc17a7 Glut_1,50,0.29411764705882354,0.46153846153846156,0.12,1074,7,44,6,1,['ENSMUSG00000053897'],0.2055927813053131,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Slc39a8
4.1,cluster,0199 MEA Slc17a7 Glut_1,50,0.49132947976878616,0.4594594594594595,0.68,1041,40,16,34,1,['ENSMUSG00000019929'],0.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Dcn
4.1,cluster,0200 MEA Slc17a7 Glut_1,36,0.5660377358490566,0.5454545454545454,0.6666666666666666,1075,20,12,24,1,['ENSMUSG00000020061'],0.1405608206987381,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Mybpc1
4.1,cluster,0201 MEA Slc17a7 Glut_2,50,0.15873015873015872,0.21052631578947367,0.08,1066,15,46,4,1,['ENSMUSG00000040086'],0.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Tnni3k
4.1,cluster,0202 MEA Slc17a7 Glut_2,50,0.36163522012578614,0.34328358208955223,0.46,1037,44,27,23,1,['ENSMUSG00000024553'],0.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Galr1
4.1,cluster,0203 MEA Slc17a7 Glut_2,50,0.9297520661157026,0.9375,0.9,1078,3,5,45,1,['ENSMUSG00000027168'],1.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Pax6
4.1,cluster,0204 MEA Slc17a7 Glut_2,50,0.33834586466165417,0.3333333333333333,0.36,1045,36,32,18,1,['ENSMUSG00000036198'],0.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Arhgap36
4.1,cluster,0205 MEA Slc17a7 Glut_2,50,0.6818181818181818,0.7297297297297297,0.54,1071,10,23,27,1,['ENSMUSG00000063415'],1.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Cyp26b1
4.1,cluster,0206 MEA Slc17a7 Glut_2,50,0.2830188679245283,0.42857142857142855,0.12,1073,8,44,6,1,['ENSMUSG00000086308'],0.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,G630016G05Rik
4.1,cluster,0207 MEA Slc17a7 Glut_2,50,0.2981651376146789,0.30952380952380953,0.26,1052,29,37,13,1,['ENSMUSG00000039004'],0.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Bmp6
4.1,cluster,0208 MEA Slc17a7 Glut_2,50,0.24193548387096772,1.0,0.06,1081,0,47,3,1,['ENSMUSG00000117254'],0.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Gm34567
4.1,cluster,0209 MEA Slc17a7 Glut_2,50,0.14822134387351776,0.13157894736842105,0.3,982,99,35,15,1,['ENSMUSG00000018339'],0.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Gpx3
4.1,cluster,0210 MEA Slc17a7 Glut_2,50,0.5945945945945945,0.55,0.88,1045,36,6,44,1,['ENSMUSG00000057098'],1.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Ebf1
4.1,cluster,0211 MEA Slc17a7 Glut_2,45,0.6015037593984963,0.7272727272727273,0.35555555555555557,1080,6,29,16,1,['ENSMUSG00000027849'],0.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Syt6
4.1,cluster,0212 MEA Slc17a7 Glut_2,50,0.5158730158730159,0.6842105263157895,0.26,1075,6,37,13,1,['ENSMUSG00000060044'],0.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Tmem26
4.1,cluster,0213 MEA Slc17a7 Glut_3,50,0.480225988700565,0.4473684210526316,0.68,1039,42,16,34,1,['ENSMUSG00000070867'],0.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Trabd2b
4.1,cluster,0214 MEA Slc17a7 Glut_3,50,0.47202797202797203,0.4576271186440678,0.54,1049,32,23,27,1,['ENSMUSG00000043013'],1.0,cluster_012_MEA_Slc17a7_Glut_individual_results.pkl,Onecut1
4.1,cluster,0215 COAp Grxcr2 Glut_1,50,0.6192660550458716,0.6428571428571429,0.54,235,15,23,27,1,['ENSMUSG00000022324'],1.0,cluster_013_COAp_Grxcr2_Glut_individual_results.pkl,Matn2
4.1,cluster,0216 COAp Grxcr2 Glut_2,50,0.39473684210526316,0.5625,0.18,243,7,41,9,1,['ENSMUSG00000050558'],0.0,cluster_013_COAp_Grxcr2_Glut_individual_results.pkl,Prokr2
4.1,cluster,0217 COAp Grxcr2 Glut_2,50,0.33834586466165417,0.3333333333333333,0.36,214,36,32,18,1,['ENSMUSG00000026205'],0.0,cluster_013_COAp_Grxcr2_Glut_individual_results.pkl,Slc23a3
4.1,cluster,0218 COAp Grxcr2 Glut_2,50,0.39473684210526316,0.5625,0.18,243,7,41,9,1,['ENSMUSG00000034765'],0.0,cluster_013_COAp_Grxcr2_Glut_individual_results.pkl,Dusp5
4.1,cluster,0219 COAp Grxcr2 Glut_2,50,0.6188118811881188,0.6578947368421053,0.5,237,13,25,25,1,['ENSMUSG00000034009'],0.0,cluster_013_COAp_Grxcr2_Glut_individual_results.pkl,Rxfp1
4.1,cluster,0220 COAp Grxcr2 Glut_2,50,0.3535353535353536,0.3783783783783784,0.28,227,23,36,14,1,['ENSMUSG00000025946'],0.0,cluster_013_COAp_Grxcr2_Glut_individual_results.pkl,Pth2r
4.1,cluster,0221 LA-BLA-BMA-PA Glut_1,50,0.391156462585034,0.3770491803278688,0.46,1462,38,27,23,1,['ENSMUSG00000063260'],1.0,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Syt10
4.1,cluster,0222 LA-BLA-BMA-PA Glut_1,50,0.22727272727272727,0.2,0.5,1400,100,25,25,1,['ENSMUSG00000015568'],0.14119866490364075,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Lpl
4.1,cluster,0223 LA-BLA-BMA-PA Glut_1,50,0.3343949044585987,0.3181818181818182,0.42,1455,45,29,21,1,['ENSMUSG00000027849'],0.0,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Syt6
4.1,cluster,0224 LA-BLA-BMA-PA Glut_1,50,0.3395061728395061,0.39285714285714285,0.22,1483,17,39,11,1,['ENSMUSG00000021765'],0.0,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Fst
4.1,cluster,0225 LA-BLA-BMA-PA Glut_1,50,0.3846153846153846,0.391304347826087,0.36,1472,28,32,18,1,['ENSMUSG00000032360'],0.0,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Hcrtr2
4.1,cluster,0226 LA-BLA-BMA-PA Glut_1,50,0.15753424657534246,0.13529411764705881,0.46,1353,147,27,23,1,['ENSMUSG00000032360'],0.0,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Hcrtr2
4.1,cluster,0227 LA-BLA-BMA-PA Glut_1,50,0.4028436018957346,0.3655913978494624,0.68,1441,59,16,34,1,['ENSMUSG00000032360'],0.5223848223686218,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Hcrtr2
4.1,cluster,0228 LA-BLA-BMA-PA Glut_1,50,0.6880733944954128,0.7142857142857143,0.6,1488,12,20,30,1,['ENSMUSG00000020061'],1.0,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Mybpc1
4.1,cluster,0229 LA-BLA-BMA-PA Glut_1,50,0.6194690265486726,0.6363636363636364,0.56,1484,16,22,28,1,['ENSMUSG00000058400'],0.3851968050003052,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Qrfpr
4.1,cluster,0230 LA-BLA-BMA-PA Glut_2,50,0.7530120481927711,0.8620689655172413,0.5,1496,4,25,25,1,['ENSMUSG00000061762'],1.0,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Tac1
4.1,cluster,0231 LA-BLA-BMA-PA Glut_2,50,0.38819875776397517,0.36764705882352944,0.5,1457,43,25,25,1,['ENSMUSG00000002944'],0.0,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Cd36
4.1,cluster,0232 LA-BLA-BMA-PA Glut_2,50,0.23904382470119517,0.21238938053097345,0.48,1411,89,26,24,1,['ENSMUSG00000037868'],0.0,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Egr2
4.1,cluster,0233 LA-BLA-BMA-PA Glut_2,50,0.23480662983425418,0.21794871794871795,0.34,1439,61,33,17,1,['ENSMUSG00000040605'],0.14339080452919006,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Bace2
4.1,cluster,0234 LA-BLA-BMA-PA Glut_2,50,0.38888888888888895,0.38181818181818183,0.42,1466,34,29,21,1,['ENSMUSG00000032502'],0.1093796044588089,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Stac
4.1,cluster,0235 LA-BLA-BMA-PA Glut_2,50,0.5898876404494383,0.65625,0.42,1489,11,29,21,1,['ENSMUSG00000041481'],0.0,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Serpina3g
4.1,cluster,0236 LA-BLA-BMA-PA Glut_3,50,0.13358778625954199,0.1320754716981132,0.14,1454,46,43,7,1,['ENSMUSG00000056870'],0.09717687964439392,cluster_014_LA-BLA-BMA-PA_Glut_individual_results.pkl,Gulp1
