software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,markers,onTarget,file
4.1,cluster,1076 LSX Nkx2-1 Gaba_2,50,0.4292929292929293,0.4594594594594595,0.34,1943,20,33,17,2,"['ENSMUSG00000086355', 'ENSMUSG00000038805']",0.0300687551498413,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1077 LSX Nkx2-1 Gaba_2,50,0.1515151515151515,0.5,0.04,1961,2,48,2,3,"['ENSMUSG00000028004', 'ENSMUSG00000032374', 'ENSMUSG00000034161']",0.247241273522377,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1078 LSX Nkx2-1 Gaba_2,50,0.3947368421052631,0.5625,0.18,1956,7,41,9,3,"['ENSMUSG00000027004', 'ENSMUSG00000039405', 'ENSMUSG00000112343']",0.0469815097749233,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1079 LSX Nkx2-1 Gaba_2,50,0.1724137931034483,1.0,0.04,1963,0,48,2,3,"['ENSMUSG00000027004', 'ENSMUSG00000019880', 'ENSMUSG00000040856']",0.0,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1080 LSX Nkx2-1 Gaba_2,50,0.2419354838709677,1.0,0.06,1963,0,47,3,3,"['ENSMUSG00000042064', 'ENSMUSG00000035506', 'ENSMUSG00000061808']",0.2874806225299835,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1081 LSX Nkx2-1 Gaba_2,50,0.5714285714285714,0.6,0.48,1947,16,26,24,2,"['ENSMUSG00000021732', 'ENSMUSG00000021919']",0.3163634240627289,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1082 LSX Nkx2-1 Gaba_2,50,0.4577464788732394,0.5652173913043478,0.26,1953,10,37,13,2,"['ENSMUSG00000026832', 'ENSMUSG00000030877']",0.671519935131073,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1083 LSX Nkx2-1 Gaba_2,50,0.4545454545454545,0.6666666666666666,0.2,1958,5,40,10,2,"['ENSMUSG00000005672', 'ENSMUSG00000030877']",0.1812747120857238,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1084 LSX Nkx2-1 Gaba_2,50,0.3571428571428571,1.0,0.1,1963,0,45,5,3,"['ENSMUSG00000032374', 'ENSMUSG00000019890', 'ENSMUSG00000100241']",0.2186035066843032,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1085 LSX Nkx2-1 Gaba_2,50,0.0,0.0,0.0,1963,0,50,0,3,"['ENSMUSG00000026163', 'ENSMUSG00000032899', 'ENSMUSG00000030877']",0.0343464463949203,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1086 LSX Nkx2-1 Gaba_2,50,0.6164383561643835,0.75,0.36,1957,6,32,18,2,"['ENSMUSG00000004665', 'ENSMUSG00000022715']",1.0,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1087 LSX Nkx2-1 Gaba_2,50,0.5660377358490566,0.8571428571428571,0.24,1961,2,38,12,2,"['ENSMUSG00000009376', 'ENSMUSG00000021676']",0.2434621602296829,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1088 LSX Nkx2-1 Gaba_3,50,0.5063291139240506,0.5925925925925926,0.32,1952,11,34,16,2,"['ENSMUSG00000042607', 'ENSMUSG00000098682']",0.4405762553215027,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1089 LSX Nkx2-1 Gaba_3,50,0.4878048780487805,1.0,0.16,1963,0,42,8,2,"['ENSMUSG00000031340', 'ENSMUSG00000085139']",0.1602743119001388,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1090 LSX Nkx2-1 Gaba_3,50,0.6603773584905661,1.0,0.28,1963,0,36,14,2,"['ENSMUSG00000026832', 'ENSMUSG00000012819']",0.2634579241275787,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1091 LSX Nkx2-1 Gaba_3,50,0.5851063829787235,1.0,0.22,1963,0,39,11,2,"['ENSMUSG00000028753', 'ENSMUSG00000012819']",0.2753487527370453,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1092 LSX Nkx2-1 Gaba_3,50,0.4674796747967479,0.4693877551020408,0.46,1937,26,27,23,2,"['ENSMUSG00000021032', 'ENSMUSG00000021848']",0.023835340514779,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1093 LSX Nkx2-1 Gaba_4,50,0.5494505494505495,0.6060606060606061,0.4,1950,13,30,20,2,"['ENSMUSG00000025946', 'ENSMUSG00000031283']",0.6019814014434814,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1094 LSX Nkx2-1 Gaba_4,41,0.6435643564356437,0.8666666666666667,0.3170731707317073,1970,2,28,13,2,"['ENSMUSG00000025946', 'ENSMUSG00000030340']",0.6604195833206177,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1095 LSX Nkx2-1 Gaba_4,50,0.5,0.7333333333333333,0.22,1959,4,39,11,2,"['ENSMUSG00000079466', 'ENSMUSG00000033016']",0.4021089673042297,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1096 LSX Nkx2-1 Gaba_4,50,0.5263157894736842,0.75,0.24,1959,4,38,12,3,"['ENSMUSG00000025946', 'ENSMUSG00000026765', 'ENSMUSG00000036198']",0.1921894997358322,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1097 LSX Nkx2-1 Gaba_5,50,0.3508771929824561,0.5,0.16,1955,8,42,8,3,"['ENSMUSG00000034353', 'ENSMUSG00000027820', 'ENSMUSG00000071679']",0.0,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1098 LSX Nkx2-1 Gaba_5,50,0.6923076923076923,0.9,0.36,1961,2,32,18,2,"['ENSMUSG00000021478', 'ENSMUSG00000078952']",0.7540454864501953,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1099 LSX Nkx2-1 Gaba_5,50,0.4870129870129869,0.5769230769230769,0.3,1952,11,35,15,2,"['ENSMUSG00000026765', 'ENSMUSG00000053025']",0.0961345955729484,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1100 LSX Nkx2-1 Gaba_5,50,0.4508196721311476,0.6111111111111112,0.22,1956,7,39,11,2,"['ENSMUSG00000045648', 'ENSMUSG00000033910']",0.5,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1101 LSX Nkx2-1 Gaba_6,50,0.3571428571428571,0.5833333333333334,0.14,1958,5,43,7,2,"['ENSMUSG00000028753', 'ENSMUSG00000022705']",0.3731086552143097,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1102 LSX Nkx2-1 Gaba_6,50,0.1612903225806451,0.6666666666666666,0.04,1962,1,48,2,3,"['ENSMUSG00000049892', 'ENSMUSG00000004366', 'ENSMUSG00000022705']",0.2370341718196869,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1103 LSX Nkx2-1 Gaba_6,50,0.2702702702702703,0.6666666666666666,0.08,1961,2,46,4,3,"['ENSMUSG00000087203', 'ENSMUSG00000029219', 'ENSMUSG00000072663']",0.0,cluster_069_LSX_Nkx2-1_Gaba_results.csv
4.1,cluster,1104 LSX Nkx2-1 Gaba_7,31,0.7142857142857145,0.8666666666666667,0.4193548387096774,1980,2,18,13,1,['ENSMUSG00000034324'],1.0,cluster_069_LSX_Nkx2-1_Gaba_results.csv
