supertype_id	supertype_label	supertype_id_label	subclass_id	subclass_label	subclass_id_label	class_id	class_label	class_id_label	division_id	division_label	division_id_label	neighborhood	nt_type_label	cell_set_accession.supertype
828	PAG Nkx2-2 Nr2f2 Gaba_2	0828 PAG Nkx2-2 Nr2f2 Gaba_2	211	PAG Nkx2-2 Nr2f2 Gaba	211 PAG Nkx2-2 Nr2f2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:7,MB-HB-Gaba:7	GABA	CS202212150_5950
829	PAG Nkx2-2 Nr2f2 Gaba_3	0829 PAG Nkx2-2 Nr2f2 Gaba_3	211	PAG Nkx2-2 Nr2f2 Gaba	211 PAG Nkx2-2 Nr2f2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:7,MB-HB-Gaba:7	GABA	CS202212150_5951
830	RN-PAG Nkx2-2 Otx1 Gaba_1	0830 RN-PAG Nkx2-2 Otx1 Gaba_1	212	RN-PAG Nkx2-2 Otx1 Gaba	212 RN-PAG Nkx2-2 Otx1 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:24,MB-HB-Gaba:24	GABA	CS202212150_5952
831	RN-PAG Nkx2-2 Otx1 Gaba_2	0831 RN-PAG Nkx2-2 Otx1 Gaba_2	212	RN-PAG Nkx2-2 Otx1 Gaba	212 RN-PAG Nkx2-2 Otx1 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:24,MB-HB-Gaba:24	GABA-Glyc	CS202212150_5953
832	RN-PAG Nkx2-2 Otx1 Gaba_3	0832 RN-PAG Nkx2-2 Otx1 Gaba_3	212	RN-PAG Nkx2-2 Otx1 Gaba	212 RN-PAG Nkx2-2 Otx1 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:24,MB-HB-Gaba:24	GABA-Glyc	CS202212150_5954
833	RN-PAG Nkx2-2 Otx1 Gaba_4	0833 RN-PAG Nkx2-2 Otx1 Gaba_4	212	RN-PAG Nkx2-2 Otx1 Gaba	212 RN-PAG Nkx2-2 Otx1 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:24,MB-HB-Gaba:24	GABA-Glyc	CS202212150_5955
834	PRT Tcf7l2 Gaba_1	0834 PRT Tcf7l2 Gaba_1	213	PRT Tcf7l2 Gaba	213 PRT Tcf7l2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:37,MB-HB-Gaba:37	GABA	CS202212150_5956
835	PRT Tcf7l2 Gaba_2	0835 PRT Tcf7l2 Gaba_2	213	PRT Tcf7l2 Gaba	213 PRT Tcf7l2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:37,MB-HB-Gaba:37	GABA	CS202212150_5957
836	PRT Tcf7l2 Gaba_3	0836 PRT Tcf7l2 Gaba_3	213	PRT Tcf7l2 Gaba	213 PRT Tcf7l2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:37,MB-HB-Gaba:37	GABA	CS202212150_5958
837	PRT Tcf7l2 Gaba_4	0837 PRT Tcf7l2 Gaba_4	213	PRT Tcf7l2 Gaba	213 PRT Tcf7l2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:37,MB-HB-Gaba:37	GABA	CS202212150_5959
838	PRT Tcf7l2 Gaba_5	0838 PRT Tcf7l2 Gaba_5	213	PRT Tcf7l2 Gaba	213 PRT Tcf7l2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:37,MB-HB-Gaba:37	GABA	CS202212150_5960
839	LGv-SPFp-SPFm Gata3 Gaba_1	0839 LGv-SPFp-SPFm Gata3 Gaba_1	214	LGv-SPFp-SPFm Gata3 Gaba	214 LGv-SPFp-SPFm Gata3 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:35,MB-HB-Gaba:35	GABA	CS202212150_5961
840	LGv-SPFp-SPFm Gata3 Gaba_2	0840 LGv-SPFp-SPFm Gata3 Gaba_2	214	LGv-SPFp-SPFm Gata3 Gaba	214 LGv-SPFp-SPFm Gata3 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:35,MB-HB-Gaba:35	GABA	CS202212150_5962
841	LGv-SPFp-SPFm Gata3 Gaba_3	0841 LGv-SPFp-SPFm Gata3 Gaba_3	214	LGv-SPFp-SPFm Gata3 Gaba	214 LGv-SPFp-SPFm Gata3 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:35,MB-HB-Gaba:35	GABA	CS202212150_5963
842	LGv-SPFp-SPFm Gata3 Gaba_4	0842 LGv-SPFp-SPFm Gata3 Gaba_4	214	LGv-SPFp-SPFm Gata3 Gaba	214 LGv-SPFp-SPFm Gata3 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:35,MB-HB-Gaba:35	GABA	CS202212150_5964
843	LGv-SPFp-SPFm Gata3 Gaba_5	0843 LGv-SPFp-SPFm Gata3 Gaba_5	214	LGv-SPFp-SPFm Gata3 Gaba	214 LGv-SPFp-SPFm Gata3 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:35,MB-HB-Gaba:35	GABA	CS202212150_5965
844	LGv-SPFp-SPFm Gata3 Gaba_6	0844 LGv-SPFp-SPFm Gata3 Gaba_6	214	LGv-SPFp-SPFm Gata3 Gaba	214 LGv-SPFp-SPFm Gata3 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:35,MB-HB-Gaba:35	GABA	CS202212150_5966
845	LGv-SPFp-SPFm Gata3 Gaba_7	0845 LGv-SPFp-SPFm Gata3 Gaba_7	214	LGv-SPFp-SPFm Gata3 Gaba	214 LGv-SPFp-SPFm Gata3 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:35,MB-HB-Gaba:35	GABA	CS202212150_5967
846	SC Otx2 Gcnt4 Gaba_1	0846 SC Otx2 Gcnt4 Gaba_1	215	SC Otx2 Gcnt4 Gaba	215 SC Otx2 Gcnt4 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:4,MB-HB-Gaba:4	GABA	CS202212150_5968
847	SC Otx2 Gcnt4 Gaba_2	0847 SC Otx2 Gcnt4 Gaba_2	215	SC Otx2 Gcnt4 Gaba	215 SC Otx2 Gcnt4 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:4,MB-HB-Gaba:4	GABA	CS202212150_4372
848	SC-PAG Lef1 Emx2 Gaba_1	0848 SC-PAG Lef1 Emx2 Gaba_1	216	SC-PAG Lef1 Emx2 Gaba	216 SC-PAG Lef1 Emx2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:29,MB-HB-Gaba:29	GABA	CS202212150_5969
849	SC-PAG Lef1 Emx2 Gaba_2	0849 SC-PAG Lef1 Emx2 Gaba_2	216	SC-PAG Lef1 Emx2 Gaba	216 SC-PAG Lef1 Emx2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:29,MB-HB-Gaba:29	GABA	CS202212150_5970
850	SC-PAG Lef1 Emx2 Gaba_3	0850 SC-PAG Lef1 Emx2 Gaba_3	216	SC-PAG Lef1 Emx2 Gaba	216 SC-PAG Lef1 Emx2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:29,MB-HB-Gaba:29	GABA	CS202212150_5971
851	SC-PAG Lef1 Emx2 Gaba_4	0851 SC-PAG Lef1 Emx2 Gaba_4	216	SC-PAG Lef1 Emx2 Gaba	216 SC-PAG Lef1 Emx2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:29,MB-HB-Gaba:29	GABA	CS202212150_5972
852	SC-PAG Lef1 Emx2 Gaba_5	0852 SC-PAG Lef1 Emx2 Gaba_5	216	SC-PAG Lef1 Emx2 Gaba	216 SC-PAG Lef1 Emx2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:29,MB-HB-Gaba:29	GABA	CS202212150_5973
853	SCm-PAG Cdh23 Gaba_1	0853 SCm-PAG Cdh23 Gaba_1	217	SCm-PAG Cdh23 Gaba	217 SCm-PAG Cdh23 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:19,MB-HB-Gaba:19	GABA	CS202212150_5974
854	SCm-PAG Cdh23 Gaba_2	0854 SCm-PAG Cdh23 Gaba_2	217	SCm-PAG Cdh23 Gaba	217 SCm-PAG Cdh23 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:19,MB-HB-Gaba:19	GABA	CS202212150_5975
855	SCm-PAG Cdh23 Gaba_3	0855 SCm-PAG Cdh23 Gaba_3	217	SCm-PAG Cdh23 Gaba	217 SCm-PAG Cdh23 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:19,MB-HB-Gaba:19	GABA	CS202212150_5976
856	SCs Dmbx1 Gaba_1	0856 SCs Dmbx1 Gaba_1	218	SCs Dmbx1 Gaba	218 SCs Dmbx1 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:19,MB-HB-Gaba:19	GABA	CS202212150_5977
857	SCs Dmbx1 Gaba_2	0857 SCs Dmbx1 Gaba_2	218	SCs Dmbx1 Gaba	218 SCs Dmbx1 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:19,MB-HB-Gaba:19	GABA	CS202212150_5978
858	SCs Dmbx1 Gaba_3	0858 SCs Dmbx1 Gaba_3	218	SCs Dmbx1 Gaba	218 SCs Dmbx1 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:19,MB-HB-Gaba:19	GABA	CS202212150_5979
859	SCs Dmbx1 Gaba_4	0859 SCs Dmbx1 Gaba_4	218	SCs Dmbx1 Gaba	218 SCs Dmbx1 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:19,MB-HB-Gaba:19	GABA	CS202212150_5980
860	SCs Dmbx1 Gaba_5	0860 SCs Dmbx1 Gaba_5	218	SCs Dmbx1 Gaba	218 SCs Dmbx1 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:19,MB-HB-Gaba:19	GABA	CS202212150_4438
861	SC Lef1 Otx2 Gaba_1	0861 SC Lef1 Otx2 Gaba_1	219	SC Lef1 Otx2 Gaba	219 SC Lef1 Otx2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:5,MB-HB-Gaba:5	GABA	CS202212150_5981
862	SC Lef1 Otx2 Gaba_2	0862 SC Lef1 Otx2 Gaba_2	219	SC Lef1 Otx2 Gaba	219 SC Lef1 Otx2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:5,MB-HB-Gaba:5	GABA	CS202212150_4443
863	CBN Dmbx1 Gaba	0863 CBN Dmbx1 Gaba	220	CBN Dmbx1 Gaba	220 CBN Dmbx1 Gaba	22	MY GABA	22 MY GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:2,MB-HB-Gaba:2	GABA	CS202212150_5982
864	SCs Pax7 Nfia Gaba_2	0864 SCs Pax7 Nfia Gaba_2	221	SCs Pax7 Nfia Gaba	221 SCs Pax7 Nfia Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:22,MB-HB-Gaba:22	GABA	CS202212150_5983
865	SCs Pax7 Nfia Gaba_3	0865 SCs Pax7 Nfia Gaba_3	221	SCs Pax7 Nfia Gaba	221 SCs Pax7 Nfia Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:22,MB-HB-Gaba:22	GABA	CS202212150_5984
866	SCs Pax7 Nfia Gaba_4	0866 SCs Pax7 Nfia Gaba_4	221	SCs Pax7 Nfia Gaba	221 SCs Pax7 Nfia Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:22,MB-HB-Gaba:22	GABA	CS202212150_5985
867	MPT-NOT-PPT Mecom Gaba_1	0867 MPT-NOT-PPT Mecom Gaba_1	222	MPT-NOT-PPT Mecom Gaba	222 MPT-NOT-PPT Mecom Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:17,MB-HB-Gaba:17	GABA	CS202212150_5986
868	MPT-NOT-PPT Mecom Gaba_2	0868 MPT-NOT-PPT Mecom Gaba_2	222	MPT-NOT-PPT Mecom Gaba	222 MPT-NOT-PPT Mecom Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:17,MB-HB-Gaba:17	GABA	CS202212150_5987
869	MPT-NOT-PPT Mecom Gaba_3	0869 MPT-NOT-PPT Mecom Gaba_3	222	MPT-NOT-PPT Mecom Gaba	222 MPT-NOT-PPT Mecom Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:17,MB-HB-Gaba:17	GABA	CS202212150_5988
870	LDT Fgf7 Gaba	0870 LDT Fgf7 Gaba	223	LDT Fgf7 Gaba	223 LDT Fgf7 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:3,MB-HB-Gaba:3	GABA	CS202212150_5989
871	LDT-PCG Gata3 Irx5 Gaba_1	0871 LDT-PCG Gata3 Irx5 Gaba_1	224	LDT-PCG Gata3 Irx5 Gaba	224 LDT-PCG Gata3 Irx5 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:38,MB-HB-Gaba:38	GABA	CS202212150_5990
872	LDT-PCG Gata3 Irx5 Gaba_2	0872 LDT-PCG Gata3 Irx5 Gaba_2	224	LDT-PCG Gata3 Irx5 Gaba	224 LDT-PCG Gata3 Irx5 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:38,MB-HB-Gaba:38	Glut-GABA	CS202212150_5991
873	LDT-PCG Gata3 Irx5 Gaba_3	0873 LDT-PCG Gata3 Irx5 Gaba_3	224	LDT-PCG Gata3 Irx5 Gaba	224 LDT-PCG Gata3 Irx5 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:38,MB-HB-Gaba:38	GABA	CS202212150_5992
874	CS-PDTg Pax6 Gaba_1	0874 CS-PDTg Pax6 Gaba_1	225	CS-PDTg Pax6 Gaba	225 CS-PDTg Pax6 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:9,MB-HB-Gaba:9	GABA	CS202212150_5993
875	CS-PDTg Pax6 Gaba_2	0875 CS-PDTg Pax6 Gaba_2	225	CS-PDTg Pax6 Gaba	225 CS-PDTg Pax6 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:9,MB-HB-Gaba:9	Glut-GABA	CS202212150_5994
876	RPA Pax6 Hoxb5 Gly-Gaba	0876 RPA Pax6 Hoxb5 Gly-Gaba	226	RPA Pax6 Hoxb5 Gly-Gaba	226 RPA Pax6 Hoxb5 Gly-Gaba	22	MY GABA	22 MY GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:5,MB-HB-Gaba:5	GABA-Glyc	CS202212150_5995
877	SCig Tfap2b Chrnb3 Glut	0877 SCig Tfap2b Chrnb3 Glut	227	SCig Tfap2b Chrnb3 Glut	227 SCig Tfap2b Chrnb3 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:3,MB-HB-Glut:3	Glut	CS202212150_5996
878	SCop Pou4f2 Neurod2 Glut	0878 SCop Pou4f2 Neurod2 Glut	228	SCop Pou4f2 Neurod2 Glut	228 SCop Pou4f2 Neurod2 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:3,MB-HB-Glut:3	Glut	CS202212150_5997
879	SCsg Pde5a Glut_1	0879 SCsg Pde5a Glut_1	229	SCsg Pde5a Glut	229 SCsg Pde5a Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:10,MB-HB-Glut:10	Glut	CS202212150_5998
880	SCsg Pde5a Glut_2	0880 SCsg Pde5a Glut_2	229	SCsg Pde5a Glut	229 SCsg Pde5a Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:10,MB-HB-Glut:10	Glut	CS202212150_5999
881	SCsg Pde5a Glut_3	0881 SCsg Pde5a Glut_3	229	SCsg Pde5a Glut	229 SCsg Pde5a Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:10,MB-HB-Glut:10	Glut	CS202212150_6000
882	SCop Sln Glut	0882 SCop Sln Glut	230	SCop Sln Glut	230 SCop Sln Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:12,MB-HB-Glut:12	Glut	CS202212150_6001
883	SC Tnnt1 Gli3 Gaba_1	0883 SC Tnnt1 Gli3 Gaba_1	231	SC Tnnt1 Gli3 Gaba	231 SC Tnnt1 Gli3 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:7,MB-HB-Gaba:7	GABA	CS202212150_6002
884	SC Tnnt1 Gli3 Gaba_2	0884 SC Tnnt1 Gli3 Gaba_2	231	SC Tnnt1 Gli3 Gaba	231 SC Tnnt1 Gli3 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:7,MB-HB-Gaba:7	GABA	CS202212150_6003
885	SCs Lef1 Gli3 Gaba_1	0885 SCs Lef1 Gli3 Gaba_1	232	SCs Lef1 Gli3 Gaba	232 SCs Lef1 Gli3 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:8,MB-HB-Gaba:8	GABA	CS202212150_6004
886	SCs Lef1 Gli3 Gaba_2	0886 SCs Lef1 Gli3 Gaba_2	232	SCs Lef1 Gli3 Gaba	232 SCs Lef1 Gli3 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:8,MB-HB-Gaba:8	GABA	CS202212150_6005
887	SCsg Gabrr2 Gaba_1	0887 SCsg Gabrr2 Gaba_1	233	SCsg Gabrr2 Gaba	233 SCsg Gabrr2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:31,MB-HB-Gaba:31	GABA	CS202212150_6006
888	SCsg Gabrr2 Gaba_2	0888 SCsg Gabrr2 Gaba_2	233	SCsg Gabrr2 Gaba	233 SCsg Gabrr2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:31,MB-HB-Gaba:31	GABA	CS202212150_6007
889	SCsg Gabrr2 Gaba_3	0889 SCsg Gabrr2 Gaba_3	233	SCsg Gabrr2 Gaba	233 SCsg Gabrr2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:31,MB-HB-Gaba:31	GABA	CS202212150_6008
890	SCsg Gabrr2 Gaba_4	0890 SCsg Gabrr2 Gaba_4	233	SCsg Gabrr2 Gaba	233 SCsg Gabrr2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:31,MB-HB-Gaba:31	GABA	CS202212150_6009
891	SCsg Gabrr2 Gaba_5	0891 SCsg Gabrr2 Gaba_5	233	SCsg Gabrr2 Gaba	233 SCsg Gabrr2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:31,MB-HB-Gaba:31	GABA	CS202212150_6010
892	PDTg Otp Shroom3 Gaba	0892 PDTg Otp Shroom3 Gaba	234	PDTg Otp Shroom3 Gaba	234 PDTg Otp Shroom3 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:2,MB-HB-Gaba:2	GABA	CS202212150_6011
893	PDTg Otp Olig3 Gaba	0893 PDTg Otp Olig3 Gaba	235	PDTg Otp Olig3 Gaba	235 PDTg Otp Olig3 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:3,MB-HB-Gaba:3	GABA	CS202212150_6012
894	DTN-LDT-PCG St18 Gaba_1	0894 DTN-LDT-PCG St18 Gaba_1	236	DTN-LDT-PCG St18 Gaba	236 DTN-LDT-PCG St18 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:6,MB-HB-Gaba:6	GABA	CS202212150_6013
895	DTN-LDT-PCG St18 Gaba_2	0895 DTN-LDT-PCG St18 Gaba_2	236	DTN-LDT-PCG St18 Gaba	236 DTN-LDT-PCG St18 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:6,MB-HB-Gaba:6	GABA	CS202212150_6014
896	DTN-PCG-IPN Otp Pax3 Gaba_1	0896 DTN-PCG-IPN Otp Pax3 Gaba_1	237	DTN-PCG-IPN Otp Pax3 Gaba	237 DTN-PCG-IPN Otp Pax3 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:28,MB-HB-Gaba:28	GABA	CS202212150_6015
897	DTN-PCG-IPN Otp Pax3 Gaba_2	0897 DTN-PCG-IPN Otp Pax3 Gaba_2	237	DTN-PCG-IPN Otp Pax3 Gaba	237 DTN-PCG-IPN Otp Pax3 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:28,MB-HB-Gaba:28	GABA	CS202212150_6016
898	DTN-PCG-IPN Otp Pax3 Gaba_3	0898 DTN-PCG-IPN Otp Pax3 Gaba_3	237	DTN-PCG-IPN Otp Pax3 Gaba	237 DTN-PCG-IPN Otp Pax3 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:28,MB-HB-Gaba:28	GABA	CS202212150_6017
899	DTN-PCG-IPN Otp Pax3 Gaba_4	0899 DTN-PCG-IPN Otp Pax3 Gaba_4	237	DTN-PCG-IPN Otp Pax3 Gaba	237 DTN-PCG-IPN Otp Pax3 Gaba	21	P GABA	21 P GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:28,MB-HB-Gaba:28	GABA	CS202212150_6018
